,Mark,PSPLL_power
2021-04-14 06:44:49.814421,0.0,0.03125
2021-04-14 06:44:49.935692,0.0,0.03125
2021-04-14 06:44:50.055540,0.0,0.03125
2021-04-14 06:44:50.177895,0.0,0.03125
2021-04-14 06:44:50.298729,0.0,0.03125
2021-04-14 06:44:50.424674,0.0,0.03125
2021-04-14 06:44:50.547217,0.0,0.03125
2021-04-14 06:44:50.668733,0.0,0.03125
2021-04-14 06:44:50.788666,0.0,0.03125
2021-04-14 06:44:50.977154,0.0,0.03125
2021-04-14 06:44:51.098466,0.0,0.03125
2021-04-14 06:44:51.218549,0.0,0.03125
2021-04-14 06:44:51.343603,0.0,0.03125
2021-04-14 06:44:51.470473,0.0,0.03125
2021-04-14 06:44:51.593948,0.0,0.03125
2021-04-14 06:44:51.721934,0.0,0.03125
2021-04-14 06:44:51.844306,0.0,0.03125
2021-04-14 06:44:51.965847,0.0,0.03125
2021-04-14 06:44:52.153655,0.0,0.03125
2021-04-14 06:44:52.279953,0.0,0.03125
2021-04-14 06:44:52.406526,0.0,0.03125
2021-04-14 06:44:52.536653,0.0,0.03125
2021-04-14 06:44:52.653165,0.0,0.03125
2021-04-14 06:44:52.770003,0.0,0.03125
2021-04-14 06:44:52.893664,0.0,0.03125
2021-04-14 06:44:53.018385,0.0,0.03125
2021-04-14 06:44:53.135921,0.0,0.03125
2021-04-14 06:44:53.316765,0.0,0.03125
2021-04-14 06:44:53.442583,0.0,0.03125
2021-04-14 06:44:53.569562,0.0,0.03125
2021-04-14 06:44:53.694082,0.0,0.03125
2021-04-14 06:44:53.817692,0.0,0.03125
2021-04-14 06:44:53.941193,0.0,0.03125
2021-04-14 06:44:54.061819,0.0,0.03125
2021-04-14 06:44:54.181732,0.0,0.03125
2021-04-14 06:44:54.306591,0.0,0.03125
2021-04-14 06:44:54.497521,0.0,0.03125
2021-04-14 06:44:54.623244,0.0,0.03125
2021-04-14 06:44:54.749990,0.0,0.03125
2021-04-14 06:44:54.875936,0.0,0.03125
2021-04-14 06:44:55.007398,0.0,0.03125
2021-04-14 06:44:55.121070,0.0,0.03125
2021-04-14 06:44:55.249509,0.0,0.03125
2021-04-14 06:44:55.376420,0.0,0.03125
2021-04-14 06:44:55.569972,0.0,0.03125
2021-04-14 06:44:55.705843,0.0,0.03125
2021-04-14 06:44:55.820825,0.0,0.03125
2021-04-14 06:44:55.949224,0.0,0.03125
2021-04-14 06:44:56.075788,0.0,0.03125
2021-04-14 06:44:56.206858,0.0,0.03125
2021-04-14 06:44:56.321197,0.0,0.03125
2021-04-14 06:44:56.446206,0.0,0.03125
2021-04-14 06:44:56.646912,0.0,0.03125
2021-04-14 06:44:56.761517,0.0,0.03125
2021-04-14 06:44:56.875913,0.0,0.03125
2021-04-14 06:44:56.988935,0.0,0.03125
2021-04-14 06:44:57.103655,0.0,0.03125
2021-04-14 06:44:57.217639,0.0,0.03125
2021-04-14 06:44:57.332258,0.0,0.03125
2021-04-14 06:44:57.446680,0.0,0.03125
2021-04-14 06:44:57.559770,0.0,0.03125
2021-04-14 06:44:57.749127,0.0,0.03125
2021-04-14 06:44:57.876088,0.0,0.03125
2021-04-14 06:44:57.989431,0.0,0.03125
2021-04-14 06:44:58.117474,0.0,0.03125
2021-04-14 06:44:58.245834,0.0,0.03125
2021-04-14 06:44:58.373410,0.0,0.03125
2021-04-14 06:44:58.497714,0.0,0.03125
2021-04-14 06:44:58.632499,0.0,0.03125
2021-04-14 06:44:58.821951,0.0,0.03125
2021-04-14 06:44:58.935850,0.0,0.03125
2021-04-14 06:44:59.065270,0.0,0.03125
2021-04-14 06:44:59.191851,0.0,0.03125
2021-04-14 06:44:59.306299,0.0,0.03125
2021-04-14 06:44:59.420918,0.0,0.03125
2021-04-14 06:44:59.533668,0.0,0.03125
2021-04-14 06:44:59.647092,0.0,0.03125
2021-04-14 06:44:59.760078,0.0,0.03125
2021-04-14 06:44:59.940613,0.0,0.03125
2021-04-14 06:45:00.055424,0.0,0.03125
2021-04-14 06:45:00.180815,0.0,0.03125
2021-04-14 06:45:00.293926,0.0,0.03125
2021-04-14 06:45:00.421392,0.0,0.03125
2021-04-14 06:45:00.549525,0.0,0.03125
2021-04-14 06:45:00.661940,0.0,0.03125
2021-04-14 06:45:00.787357,0.0,0.03125
2021-04-14 06:45:00.911925,0.0,0.03125
2021-04-14 06:45:01.105942,0.0,0.03125
2021-04-14 06:45:01.238132,0.0,0.03125
2021-04-14 06:45:01.353289,0.0,0.03125
2021-04-14 06:45:01.480342,0.0,0.03125
2021-04-14 06:45:01.611920,0.0,0.03125
2021-04-14 06:45:01.733766,0.0,0.03125
2021-04-14 06:45:01.855395,0.0,0.03125
2021-04-14 06:45:01.976931,0.0,0.03125
2021-04-14 06:45:02.098053,0.0,0.03125
2021-04-14 06:45:02.287992,0.0,0.03125
2021-04-14 06:45:02.408084,0.0,0.03125
2021-04-14 06:45:02.529544,0.0,0.03125
2021-04-14 06:45:02.649509,0.0,0.03125
2021-04-14 06:45:02.771212,0.0,0.03125
2021-04-14 06:45:02.891942,0.0,0.03125
2021-04-14 06:45:03.011758,0.0,0.03125
2021-04-14 06:45:03.133188,0.0,0.03125
2021-04-14 06:45:03.254184,0.0,0.03125
2021-04-14 06:45:03.442458,0.0,0.03125
2021-04-14 06:45:03.562333,0.0,0.03125
2021-04-14 06:45:03.683559,0.0,0.03125
2021-04-14 06:45:03.803626,0.0,0.03125
2021-04-14 06:45:03.925248,0.0,0.03125
2021-04-14 06:45:04.045063,0.0,0.03125
2021-04-14 06:45:04.166390,0.0,0.03125
2021-04-14 06:45:04.286604,0.0,0.03125
2021-04-14 06:45:04.410422,0.0,0.03125
2021-04-14 06:45:04.598191,0.0,0.03125
2021-04-14 06:45:04.724130,0.0,0.03125
2021-04-14 06:45:04.845671,0.0,0.03125
2021-04-14 06:45:04.966788,0.0,0.03125
2021-04-14 06:45:05.098942,0.0,0.03125
2021-04-14 06:45:05.231381,0.0,0.03125
2021-04-14 06:45:05.354413,0.0,0.03125
2021-04-14 06:45:05.481172,0.0,0.03125
2021-04-14 06:45:05.670370,0.0,0.03125
2021-04-14 06:45:05.785227,0.0,0.03125
2021-04-14 06:45:05.897436,0.0,0.03125
2021-04-14 06:45:06.008957,0.0,0.03125
2021-04-14 06:45:06.120490,0.0,0.03125
2021-04-14 06:45:06.232241,0.0,0.03125
2021-04-14 06:45:06.344597,0.0,0.03125
2021-04-14 06:45:06.456200,0.0,0.03125
2021-04-14 06:45:06.567804,0.0,0.03125
2021-04-14 06:45:06.748392,0.0,0.03125
2021-04-14 06:45:06.868463,0.0,0.03125
2021-04-14 06:45:06.989150,0.0,0.03125
2021-04-14 06:45:07.110370,0.0,0.03125
2021-04-14 06:45:07.230637,0.0,0.03125
2021-04-14 06:45:07.352771,0.0,0.03125
2021-04-14 06:45:07.472714,0.0,0.03125
2021-04-14 06:45:07.594163,0.0,0.03125
2021-04-14 06:45:07.714107,0.0,0.03125
2021-04-14 06:45:07.905469,0.0,0.03125
2021-04-14 06:45:08.025485,0.0,0.03125
2021-04-14 06:45:08.146973,0.0,0.03125
2021-04-14 06:45:08.266997,0.0,0.03125
2021-04-14 06:45:08.388832,0.0,0.03125
2021-04-14 06:45:08.508752,0.0,0.03125
2021-04-14 06:45:08.630118,0.0,0.03125
2021-04-14 06:45:08.750161,0.0,0.03125
2021-04-14 06:45:08.872225,0.0,0.03125
2021-04-14 06:45:09.060499,0.0,0.03125
2021-04-14 06:45:09.187234,0.0,0.03125
2021-04-14 06:45:09.311392,0.0,0.03125
2021-04-14 06:45:09.437185,0.0,0.03125
2021-04-14 06:45:09.566001,0.0,0.03125
2021-04-14 06:45:09.692765,0.0,0.03125
2021-04-14 06:45:09.821397,0.0,0.03125
2021-04-14 06:45:09.946236,0.0,0.03125
2021-04-14 06:45:10.136680,0.0,0.03125
2021-04-14 06:45:10.256809,0.0,0.03125
2021-04-14 06:45:10.378552,0.0,0.03125
2021-04-14 06:45:10.498172,0.0,0.03125
2021-04-14 06:45:10.619611,0.0,0.03125
2021-04-14 06:45:10.740631,0.0,0.03125
2021-04-14 06:45:10.860978,0.0,0.03125
2021-04-14 06:45:10.982518,0.0,0.03125
2021-04-14 06:45:11.102748,0.0,0.03125
2021-04-14 06:45:11.292331,0.0,0.03125
2021-04-14 06:45:11.412465,0.0,0.03125
2021-04-14 06:45:11.533939,0.0,0.03125
2021-04-14 06:45:11.653821,0.0,0.03125
2021-04-14 06:45:11.775605,0.0,0.03125
2021-04-14 06:45:11.895790,0.0,0.03125
2021-04-14 06:45:12.016501,0.0,0.03125
2021-04-14 06:45:12.138017,0.0,0.03125
2021-04-14 06:45:12.257748,0.0,0.03125
2021-04-14 06:45:12.446531,0.0,0.03125
2021-04-14 06:45:12.567761,0.0,0.03125
2021-04-14 06:45:12.687740,0.0,0.03125
2021-04-14 06:45:12.809476,0.0,0.03125
2021-04-14 06:45:12.929527,0.0,0.03125
2021-04-14 06:45:13.051002,0.0,0.03125
2021-04-14 06:45:13.171973,0.0,0.03125
2021-04-14 06:45:13.292162,0.0,0.03125
2021-04-14 06:45:13.413941,0.0,0.03125
2021-04-14 06:45:13.602039,0.0,0.03125
2021-04-14 06:45:13.721971,0.0,0.03125
2021-04-14 06:45:13.845144,0.0,0.03125
2021-04-14 06:45:13.966465,0.0,0.03125
2021-04-14 06:45:14.086499,0.0,0.03125
2021-04-14 06:45:14.208291,0.0,0.03125
2021-04-14 06:45:14.328435,0.0,0.03125
2021-04-14 06:45:14.450264,0.0,0.03125
2021-04-14 06:45:14.570273,0.0,0.03125
2021-04-14 06:45:14.759668,0.0,0.03125
2021-04-14 06:45:14.880595,0.0,0.03125
2021-04-14 06:45:15.000599,0.0,0.03125
2021-04-14 06:45:15.122315,0.0,0.03125
2021-04-14 06:45:15.244702,0.0,0.03125
2021-04-14 06:45:15.366454,0.0,0.03125
2021-04-14 06:45:15.486073,0.0,0.03125
2021-04-14 06:45:15.607498,0.0,0.03125
2021-04-14 06:45:15.727438,0.0,0.03125
2021-04-14 06:45:15.918466,0.0,0.03125
2021-04-14 06:45:16.039785,0.0,0.03125
2021-04-14 06:45:16.159785,0.0,0.03125
2021-04-14 06:45:16.281535,0.0,0.03125
2021-04-14 06:45:16.401371,0.0,0.03125
2021-04-14 06:45:16.523054,0.0,0.03125
2021-04-14 06:45:16.642825,0.0,0.03125
2021-04-14 06:45:16.764660,0.0,0.03125
2021-04-14 06:45:16.885047,0.0,0.03125
2021-04-14 06:45:17.073506,0.0,0.03125
2021-04-14 06:45:17.194908,0.0,0.03125
2021-04-14 06:45:17.315073,0.0,0.03125
2021-04-14 06:45:17.436575,0.0,0.03125
2021-04-14 06:45:17.556586,0.0,0.03125
2021-04-14 06:45:17.678131,0.0,0.03125
2021-04-14 06:45:17.798128,0.0,0.03125
2021-04-14 06:45:17.919838,0.0,0.03125
2021-04-14 06:45:18.040518,0.0,0.03125
2021-04-14 06:45:18.228793,0.0,0.03125
2021-04-14 06:45:18.351683,0.0,0.03125
2021-04-14 06:45:18.471668,0.0,0.03125
2021-04-14 06:45:18.592401,0.0,0.03125
2021-04-14 06:45:18.713978,0.0,0.03125
2021-04-14 06:45:18.835052,0.0,0.03125
2021-04-14 06:45:18.955135,0.0,0.03125
2021-04-14 06:45:19.076546,0.0,0.03125
2021-04-14 06:45:19.197393,0.0,0.03125
2021-04-14 06:45:19.385945,0.0,0.03125
2021-04-14 06:45:19.506800,0.0,0.03125
2021-04-14 06:45:19.626833,0.0,0.03125
2021-04-14 06:45:19.753810,0.0,0.03125
2021-04-14 06:45:19.879441,0.0,0.03125
2021-04-14 06:45:20.001013,0.0,0.03125
2021-04-14 06:45:20.122365,0.0,0.03125
2021-04-14 06:45:20.243703,0.0,0.03125
2021-04-14 06:45:20.367575,0.0,0.03125
2021-04-14 06:45:20.548168,0.0,0.03125
2021-04-14 06:45:20.671618,0.0,0.03125
2021-04-14 06:45:20.791754,0.0,0.03125
2021-04-14 06:45:20.913521,0.0,0.03125
2021-04-14 06:45:21.033081,0.0,0.03125
2021-04-14 06:45:21.155127,0.0,0.03125
2021-04-14 06:45:21.275294,0.0,0.03125
2021-04-14 06:45:21.397189,0.0,0.03125
2021-04-14 06:45:21.517158,0.0,0.03125
2021-04-14 06:45:21.705676,0.0,0.03125
2021-04-14 06:45:21.827432,0.0,0.03125
2021-04-14 06:45:21.947625,0.0,0.03125
2021-04-14 06:45:22.069022,0.0,0.03125
2021-04-14 06:45:22.188667,0.0,0.03125
2021-04-14 06:45:22.310404,0.0,0.03125
2021-04-14 06:45:22.430496,0.0,0.03125
2021-04-14 06:45:22.552299,0.0,0.03125
2021-04-14 06:45:22.671992,0.0,0.03125
2021-04-14 06:45:22.860492,0.0,0.03125
2021-04-14 06:45:22.982143,0.0,0.03125
2021-04-14 06:45:23.102006,0.0,0.03125
2021-04-14 06:45:23.223540,0.0,0.03125
2021-04-14 06:45:23.343382,0.0,0.03125
2021-04-14 06:45:23.465117,0.0,0.03125
2021-04-14 06:45:23.585117,0.0,0.03125
2021-04-14 06:45:23.706540,0.0,0.03125
2021-04-14 06:45:23.826680,0.0,0.03125
2021-04-14 06:45:24.015647,0.0,0.03125
2021-04-14 06:45:24.135602,0.0,0.03125
2021-04-14 06:45:24.257626,0.0,0.03125
2021-04-14 06:45:24.378302,0.0,0.03125
2021-04-14 06:45:24.499542,0.0,0.03125
2021-04-14 06:45:24.619594,0.0,0.03125
2021-04-14 06:45:24.740494,0.0,0.03125
2021-04-14 06:45:24.862294,0.0,0.03125
2021-04-14 06:45:24.983005,0.0,0.03125
2021-04-14 06:45:25.170693,0.0,0.03125
2021-04-14 06:45:25.292442,0.0,0.03125
2021-04-14 06:45:25.412447,0.0,0.03125
2021-04-14 06:45:25.533990,0.0,0.03125
2021-04-14 06:45:25.653827,0.0,0.03125
2021-04-14 06:45:25.775067,0.0,0.03125
2021-04-14 06:45:25.895287,0.0,0.03125
2021-04-14 06:45:26.018750,0.0,0.03125
2021-04-14 06:45:26.139430,0.0,0.03125
2021-04-14 06:45:26.327591,0.0,0.03125
2021-04-14 06:45:26.447729,0.0,0.03125
2021-04-14 06:45:26.569421,0.0,0.03125
2021-04-14 06:45:26.689341,0.0,0.03125
2021-04-14 06:45:26.810586,0.0,0.03125
2021-04-14 06:45:26.930527,0.0,0.03125
2021-04-14 06:45:27.052276,0.0,0.03125
2021-04-14 06:45:27.173267,0.0,0.03125
2021-04-14 06:45:27.294005,0.0,0.03125
2021-04-14 06:45:27.481984,0.0,0.03125
2021-04-14 06:45:27.601975,0.0,0.03125
2021-04-14 06:45:27.723739,0.0,0.03125
2021-04-14 06:45:27.843836,0.0,0.03125
2021-04-14 06:45:27.965391,0.0,0.03125
2021-04-14 06:45:28.085387,0.0,0.03125
2021-04-14 06:45:28.210444,0.0,0.03125
2021-04-14 06:45:28.331873,0.0,0.03125
2021-04-14 06:45:28.453662,0.0,0.03125
2021-04-14 06:45:28.643153,0.0,0.03125
2021-04-14 06:45:28.765566,0.0,0.03125
2021-04-14 06:45:28.885880,0.0,0.03125
2021-04-14 06:45:29.007901,0.0,0.03125
2021-04-14 06:45:29.129976,0.0,0.03125
2021-04-14 06:45:29.249880,0.0,0.03125
2021-04-14 06:45:29.372521,0.0,0.03125
2021-04-14 06:45:29.494915,0.0,0.03125
2021-04-14 06:45:29.617087,0.0,0.03125
2021-04-14 06:45:29.806022,0.0,0.03125
2021-04-14 06:45:29.929032,0.0,0.03125
2021-04-14 06:45:30.050243,0.0,0.03125
2021-04-14 06:45:30.175792,0.0,0.03125
2021-04-14 06:45:30.301585,0.0,0.03125
2021-04-14 06:45:30.421861,0.0,0.03125
2021-04-14 06:45:30.543405,0.0,0.03125
2021-04-14 06:45:30.664886,0.0,0.03125
2021-04-14 06:45:30.786472,0.0,0.03125
2021-04-14 06:45:30.975915,0.0,0.03125
2021-04-14 06:45:31.098205,0.0,0.03125
2021-04-14 06:45:31.221064,0.0,0.03125
2021-04-14 06:45:31.345817,0.0,0.03125
2021-04-14 06:45:31.470306,0.0,0.03125
2021-04-14 06:45:31.595466,0.0,0.03125
2021-04-14 06:45:31.718410,0.0,0.03125
2021-04-14 06:45:31.831849,0.0,0.03125
2021-04-14 06:45:31.944066,0.0,0.03125
2021-04-14 06:45:32.126264,0.0,0.03125
2021-04-14 06:45:32.247784,0.0,0.03125
2021-04-14 06:45:32.371305,0.0,0.03125
2021-04-14 06:45:32.491552,0.0,0.03125
2021-04-14 06:45:32.614037,0.0,0.03125
2021-04-14 06:45:32.735535,0.0,0.03125
2021-04-14 06:45:32.858798,0.0,0.03125
2021-04-14 06:45:32.981254,0.0,0.03125
2021-04-14 06:45:33.101745,0.0,0.03125
2021-04-14 06:45:33.291362,0.0,0.03125
2021-04-14 06:45:33.414760,0.0,0.03125
2021-04-14 06:45:33.536448,0.0,0.03125
2021-04-14 06:45:33.657770,0.0,0.03125
2021-04-14 06:45:33.778212,0.0,0.03125
2021-04-14 06:45:33.899552,0.0,0.03125
2021-04-14 06:45:34.020388,0.0,0.03125
2021-04-14 06:45:34.144457,0.0,0.03125
2021-04-14 06:45:34.265537,0.0,0.03125
2021-04-14 06:45:34.456276,0.0,0.03125
2021-04-14 06:45:34.579162,0.0,0.03125
2021-04-14 06:45:34.706572,0.0,0.03125
2021-04-14 06:45:34.831476,0.0,0.03125
2021-04-14 06:45:34.953823,0.0,0.03125
2021-04-14 06:45:35.073878,0.0,0.03125
2021-04-14 06:45:35.204999,0.0,0.03125
2021-04-14 06:45:35.328560,0.0,0.03125
2021-04-14 06:45:35.451050,0.0,0.03125
2021-04-14 06:45:35.641234,0.0,0.03125
2021-04-14 06:45:35.762982,0.0,0.03125
2021-04-14 06:45:35.884503,0.0,0.03125
2021-04-14 06:45:36.007065,0.0,0.03125
2021-04-14 06:45:36.129284,0.0,0.03125
2021-04-14 06:45:36.249815,0.0,0.03125
2021-04-14 06:45:36.372279,0.0,0.03125
2021-04-14 06:45:36.492761,0.0,0.03125
2021-04-14 06:45:36.614255,0.0,0.03125
2021-04-14 06:45:36.803669,0.0,0.03125
2021-04-14 06:45:36.933243,0.0,0.03125
2021-04-14 06:45:37.050270,0.0,0.03125
2021-04-14 06:45:37.172508,0.0,0.03125
2021-04-14 06:45:37.294775,0.0,0.03125
2021-04-14 06:45:37.416962,0.0,0.03125
2021-04-14 06:45:37.537094,0.0,0.03125
2021-04-14 06:45:37.659268,0.0,0.03125
2021-04-14 06:45:37.780008,0.0,0.03125
2021-04-14 06:45:37.969054,0.0,0.03125
2021-04-14 06:45:38.092722,0.0,0.03125
2021-04-14 06:45:38.215679,0.0,0.03125
2021-04-14 06:45:38.338003,0.0,0.03125
2021-04-14 06:45:38.459643,0.0,0.03125
2021-04-14 06:45:38.581885,0.0,0.03125
2021-04-14 06:45:38.704092,0.0,0.03125
2021-04-14 06:45:38.824422,0.0,0.03125
2021-04-14 06:45:38.946557,0.0,0.03125
2021-04-14 06:45:39.134447,0.0,0.03125
2021-04-14 06:45:39.255650,0.0,0.03125
2021-04-14 06:45:39.377912,0.0,0.03125
2021-04-14 06:45:39.497895,0.0,0.03125
2021-04-14 06:45:39.620190,0.0,0.03125
2021-04-14 06:45:39.740514,0.0,0.03125
2021-04-14 06:45:39.862439,0.0,0.03125
2021-04-14 06:45:39.982697,0.0,0.03125
2021-04-14 06:45:40.105614,0.0,0.03125
2021-04-14 06:45:40.298215,0.0,0.03125
2021-04-14 06:45:40.419398,0.0,0.03125
2021-04-14 06:45:40.544200,0.0,0.03125
2021-04-14 06:45:40.665959,0.0,0.03125
2021-04-14 06:45:40.793167,0.0,0.03125
2021-04-14 06:45:40.920621,0.0,0.03125
2021-04-14 06:45:41.046811,0.0,0.03125
2021-04-14 06:45:41.170428,0.0,0.03125
2021-04-14 06:45:41.293436,0.0,0.03125
2021-04-14 06:45:41.482046,0.0,0.03125
2021-04-14 06:45:41.604049,0.0,0.03125
2021-04-14 06:45:41.727348,0.0,0.03125
2021-04-14 06:45:41.849617,0.0,0.03125
2021-04-14 06:45:41.971673,0.0,0.03125
2021-04-14 06:45:42.093709,0.0,0.03125
2021-04-14 06:45:42.214119,0.0,0.03125
2021-04-14 06:45:42.338813,0.0,0.03125
2021-04-14 06:45:42.461053,0.0,0.03125
2021-04-14 06:45:42.650375,0.0,0.03125
2021-04-14 06:45:42.771457,0.0,0.03125
2021-04-14 06:45:42.892959,0.0,0.03125
2021-04-14 06:45:43.016265,0.0,0.03125
2021-04-14 06:45:43.139694,0.0,0.03125
2021-04-14 06:45:43.260262,0.0,0.03125
2021-04-14 06:45:43.381251,0.0,0.03125
2021-04-14 06:45:43.505721,0.0,0.03125
2021-04-14 06:45:43.634081,0.0,0.03125
2021-04-14 06:45:43.818855,0.0,0.03125
2021-04-14 06:45:43.945345,0.0,0.03125
2021-04-14 06:45:44.067255,0.0,0.03125
2021-04-14 06:45:44.184237,0.0,0.03125
2021-04-14 06:45:44.305376,0.0,0.03125
2021-04-14 06:45:44.429872,0.0,0.03125
2021-04-14 06:45:44.550245,0.0,0.03125
2021-04-14 06:45:44.672510,0.0,0.03125
2021-04-14 06:45:44.792765,0.0,0.03125
2021-04-14 06:45:44.982393,0.0,0.03125
2021-04-14 06:45:45.103612,0.0,0.03125
2021-04-14 06:45:45.225673,0.0,0.03125
2021-04-14 06:45:45.349392,0.0,0.03125
2021-04-14 06:45:45.471513,0.0,0.03125
2021-04-14 06:45:45.593043,0.0,0.03125
2021-04-14 06:45:45.720358,0.0,0.03125
2021-04-14 06:45:45.846109,0.0,0.03125
2021-04-14 06:45:45.967952,0.0,0.03125
2021-04-14 06:45:46.152774,0.0,0.03125
2021-04-14 06:45:46.272944,0.0,0.03125
2021-04-14 06:45:46.395147,0.0,0.03125
2021-04-14 06:45:46.521473,0.0,0.03125
2021-04-14 06:45:46.643577,0.0,0.03125
2021-04-14 06:45:46.765680,0.0,0.03125
2021-04-14 06:45:46.893398,0.0,0.03125
2021-04-14 06:45:47.015999,0.0,0.03125
2021-04-14 06:45:47.137244,0.0,0.03125
2021-04-14 06:45:47.327747,0.0,0.03125
2021-04-14 06:45:47.447909,0.0,0.03125
2021-04-14 06:45:47.569096,0.0,0.03125
2021-04-14 06:45:47.690770,0.0,0.03125
2021-04-14 06:45:47.814943,0.0,0.03125
2021-04-14 06:45:47.938469,0.0,0.03125
2021-04-14 06:45:48.060010,0.0,0.03125
2021-04-14 06:45:48.181738,0.0,0.03125
2021-04-14 06:45:48.306114,0.0,0.03125
2021-04-14 06:45:48.496312,0.0,0.03125
2021-04-14 06:45:48.617450,0.0,0.03125
2021-04-14 06:45:48.742068,0.0,0.03125
2021-04-14 06:45:48.863565,0.0,0.03125
2021-04-14 06:45:48.985054,0.0,0.03125
2021-04-14 06:45:49.106494,0.0,0.03125
2021-04-14 06:45:49.232094,0.0,0.03125
2021-04-14 06:45:49.354163,0.0,0.03125
2021-04-14 06:45:49.477648,0.0,0.03125
2021-04-14 06:45:49.667022,0.0,0.03125
2021-04-14 06:45:49.789261,0.0,0.03125
2021-04-14 06:45:49.909613,0.0,0.03125
2021-04-14 06:45:50.030768,0.0,0.03125
2021-04-14 06:45:50.152389,0.0,0.03125
2021-04-14 06:45:50.276717,0.0,0.03125
2021-04-14 06:45:50.398477,0.0,0.03125
2021-04-14 06:45:50.520183,0.0,0.03125
2021-04-14 06:45:50.641916,0.0,0.03125
2021-04-14 06:45:50.832074,0.0,0.03125
2021-04-14 06:45:50.961399,0.0,0.03125
2021-04-14 06:45:51.084772,0.0,0.03125
2021-04-14 06:45:51.210115,0.0,0.03125
2021-04-14 06:45:51.330053,0.0,0.03125
2021-04-14 06:45:51.452327,0.0,0.03125
2021-04-14 06:45:51.576282,0.0,0.03125
2021-04-14 06:45:51.699261,0.0,0.03125
2021-04-14 06:45:51.820387,0.0,0.03125
2021-04-14 06:45:52.003959,0.0,0.03125
2021-04-14 06:45:52.131031,0.0,0.03125
2021-04-14 06:45:52.255635,0.0,0.03125
2021-04-14 06:45:52.379789,0.0,0.03125
2021-04-14 06:45:52.501482,0.0,0.03125
2021-04-14 06:45:52.623784,0.0,0.03125
2021-04-14 06:45:52.747932,0.0,0.03125
2021-04-14 06:45:52.869825,0.0,0.03125
2021-04-14 06:45:52.994572,0.0,0.03125
2021-04-14 06:45:53.176979,0.0,0.03125
2021-04-14 06:45:53.300283,0.0,0.03125
2021-04-14 06:45:53.423994,0.0,0.03125
2021-04-14 06:45:53.548235,0.0,0.03125
2021-04-14 06:45:53.670905,0.0,0.03125
2021-04-14 06:45:53.789736,0.0,0.03125
2021-04-14 06:45:53.910112,0.0,0.03125
2021-04-14 06:45:54.030531,0.0,0.03125
2021-04-14 06:45:54.153819,0.0,0.03125
2021-04-14 06:45:54.345120,0.0,0.03125
2021-04-14 06:45:54.472158,0.0,0.03125
2021-04-14 06:45:54.596096,0.0,0.03125
2021-04-14 06:45:54.717707,0.0,0.03125
2021-04-14 06:45:54.839293,0.0,0.03125
2021-04-14 06:45:54.961547,0.0,0.03125
2021-04-14 06:45:55.085229,0.0,0.03125
2021-04-14 06:45:55.208181,0.0,0.03125
2021-04-14 06:45:55.330424,0.0,0.03125
2021-04-14 06:45:55.511121,0.0,0.03125
2021-04-14 06:45:55.632097,0.0,0.03125
2021-04-14 06:45:55.755855,0.0,0.03125
2021-04-14 06:45:55.878738,0.0,0.03125
2021-04-14 06:45:56.002315,0.0,0.03125
2021-04-14 06:45:56.125010,0.0,0.03125
2021-04-14 06:45:56.249261,0.0,0.03125
2021-04-14 06:45:56.372189,0.0,0.03125
2021-04-14 06:45:56.494365,0.0,0.03125
2021-04-14 06:45:56.684816,0.0,0.03125
2021-04-14 06:45:56.804929,0.0,0.03125
2021-04-14 06:45:56.926782,0.0,0.03125
2021-04-14 06:45:57.048023,0.0,0.03125
2021-04-14 06:45:57.167082,0.0,0.03125
2021-04-14 06:45:57.287816,0.0,0.03125
2021-04-14 06:45:57.408182,0.0,0.03125
2021-04-14 06:45:57.528609,0.0,0.03125
2021-04-14 06:45:57.649293,0.0,0.03125
2021-04-14 06:45:57.838715,0.0,0.03125
2021-04-14 06:45:57.959013,0.0,0.03125
2021-04-14 06:45:58.080169,0.0,0.03125
2021-04-14 06:45:58.201843,0.0,0.03125
2021-04-14 06:45:58.324684,0.0,0.03125
2021-04-14 06:45:58.446677,0.0,0.03125
2021-04-14 06:45:58.570130,0.0,0.03125
2021-04-14 06:45:58.693021,0.0,0.03125
2021-04-14 06:45:58.818034,0.0,0.03125
2021-04-14 06:45:59.008290,0.0,0.03125
2021-04-14 06:45:59.128410,0.0,0.03125
2021-04-14 06:45:59.261669,0.0,0.03125
2021-04-14 06:45:59.383669,0.0,0.03125
2021-04-14 06:45:59.499435,0.0,0.03125
2021-04-14 06:45:59.622623,0.0,0.03125
2021-04-14 06:45:59.748948,0.0,0.03125
2021-04-14 06:45:59.872636,0.0,0.03125
2021-04-14 06:45:59.998532,0.0,0.03125
2021-04-14 06:46:00.190054,0.0,0.03125
2021-04-14 06:46:00.324800,0.0,0.03125
2021-04-14 06:46:00.444524,0.0,0.03125
2021-04-14 06:46:00.566475,0.0,0.03125
2021-04-14 06:46:00.688367,0.0,0.03125
2021-04-14 06:46:00.810334,0.0,0.03125
2021-04-14 06:46:00.926028,0.0,0.03125
2021-04-14 06:46:01.049388,0.0,0.03125
2021-04-14 06:46:01.174257,0.0,0.03125
2021-04-14 06:46:01.364689,0.0,0.03125
2021-04-14 06:46:01.491747,0.0,0.03125
2021-04-14 06:46:01.617556,0.0,0.03125
2021-04-14 06:46:01.742010,0.0,0.03125
2021-04-14 06:46:01.862737,0.0,0.03125
2021-04-14 06:46:01.983192,0.0,0.03125
