,Mark,PSINT_FP_power
2021-04-14 06:44:31.085784,0.0,0.59375
2021-04-14 06:44:31.277514,0.0,0.59375
2021-04-14 06:44:31.409092,0.0,0.59375
2021-04-14 06:44:31.530508,0.0,0.59375
2021-04-14 06:44:31.651254,0.0,0.59375
2021-04-14 06:44:31.773789,0.0,0.59375
2021-04-14 06:44:31.896099,0.0,0.59375
2021-04-14 06:44:32.017729,0.0,0.59375
2021-04-14 06:44:32.145001,0.0,0.59375
2021-04-14 06:44:32.266422,0.0,0.59375
2021-04-14 06:44:32.449285,0.0,0.59375
2021-04-14 06:44:32.575574,0.0,0.59375
2021-04-14 06:44:32.696850,0.0,0.59375
2021-04-14 06:44:32.818372,0.0,0.59375
2021-04-14 06:44:32.939169,0.0,0.59375
2021-04-14 06:44:33.060263,0.0,0.59375
2021-04-14 06:44:33.181870,0.0,0.59375
2021-04-14 06:44:33.297407,0.0,0.59375
2021-04-14 06:44:33.424298,0.0,0.59375
2021-04-14 06:44:33.609738,0.0,0.59375
2021-04-14 06:44:33.737269,0.0,0.59375
2021-04-14 06:44:33.852432,0.0,0.59375
2021-04-14 06:44:33.973370,0.0,0.59375
2021-04-14 06:44:34.094337,0.0,0.59375
2021-04-14 06:44:34.216994,0.0,0.59375
2021-04-14 06:44:34.338087,0.0,0.59375
2021-04-14 06:44:34.459255,0.0,0.59375
2021-04-14 06:44:34.586014,0.0,0.59375
2021-04-14 06:44:34.770147,0.0,0.59375
2021-04-14 06:44:34.890164,0.0,0.59375
2021-04-14 06:44:35.011221,0.0,0.59375
2021-04-14 06:44:35.132375,0.0,0.59375
2021-04-14 06:44:35.253555,0.0,0.59375
2021-04-14 06:44:35.374351,0.0,0.59375
2021-04-14 06:44:35.494979,0.0,0.59375
2021-04-14 06:44:35.616616,0.0,0.59375
2021-04-14 06:44:35.738685,0.0,0.59375
2021-04-14 06:44:35.927971,0.0,0.59375
2021-04-14 06:44:36.047687,0.0,0.59375
2021-04-14 06:44:36.168620,0.0,0.59375
2021-04-14 06:44:36.295706,0.0,0.59375
2021-04-14 06:44:36.410827,0.0,0.59375
2021-04-14 06:44:36.532039,0.0,0.59375
2021-04-14 06:44:36.658858,0.0,0.59375
2021-04-14 06:44:36.773846,0.0,0.59375
2021-04-14 06:44:36.894876,0.0,0.59375
2021-04-14 06:44:37.084453,0.0,0.59375
2021-04-14 06:44:37.204604,0.0,0.59375
2021-04-14 06:44:37.327530,0.0,0.59375
2021-04-14 06:44:37.448937,0.0,0.59375
2021-04-14 06:44:37.576051,0.0,0.59375
2021-04-14 06:44:37.697724,0.0,0.59375
2021-04-14 06:44:37.815506,0.0,0.59375
2021-04-14 06:44:37.942024,0.0,0.59375
2021-04-14 06:44:38.062930,0.0,0.59375
2021-04-14 06:44:38.246507,0.0,0.59375
2021-04-14 06:44:38.366807,0.0,0.59375
2021-04-14 06:44:38.487786,0.0,0.59375
2021-04-14 06:44:38.608316,0.0,0.59375
2021-04-14 06:44:38.729588,0.0,0.59375
2021-04-14 06:44:38.850252,0.0,0.59375
2021-04-14 06:44:38.970863,0.0,0.59375
2021-04-14 06:44:39.091557,0.0,0.59375
2021-04-14 06:44:39.213138,0.0,0.59375
2021-04-14 06:44:39.401821,0.0,0.59375
2021-04-14 06:44:39.528018,0.0,0.59375
2021-04-14 06:44:39.649259,0.0,0.59375
2021-04-14 06:44:39.764792,0.0,0.59375
2021-04-14 06:44:39.885846,0.0,0.59375
2021-04-14 06:44:40.006738,0.0,0.59375
2021-04-14 06:44:40.133881,0.0,0.59375
2021-04-14 06:44:40.255265,0.0,0.59375
2021-04-14 06:44:40.376270,0.0,0.59375
2021-04-14 06:44:40.560173,0.0,0.59375
2021-04-14 06:44:40.680273,0.0,0.59375
2021-04-14 06:44:40.807133,0.0,0.59375
2021-04-14 06:44:40.928409,0.0,0.59375
2021-04-14 06:44:41.049400,0.0,0.59375
2021-04-14 06:44:41.175274,0.0,0.59375
2021-04-14 06:44:41.295854,0.0,0.59375
2021-04-14 06:44:41.416529,0.0,0.59375
2021-04-14 06:44:41.537126,0.0,0.59375
2021-04-14 06:44:41.719025,0.0,0.59375
2021-04-14 06:44:41.838874,0.0,0.59375
2021-04-14 06:44:41.959560,0.0,0.59375
2021-04-14 06:44:42.080591,0.0,0.59375
2021-04-14 06:44:42.202091,0.0,0.59375
2021-04-14 06:44:42.323055,0.0,0.59375
2021-04-14 06:44:42.443887,0.0,0.59375
2021-04-14 06:44:42.564329,0.0,0.59375
2021-04-14 06:44:42.687905,0.0,0.59375
2021-04-14 06:44:42.880530,0.0,0.75
2021-04-14 06:44:43.009126,0.0,0.75
2021-04-14 06:44:43.130906,0.0,0.75
2021-04-14 06:44:43.252754,0.0,0.75
2021-04-14 06:44:43.367935,0.0,0.75
2021-04-14 06:44:43.489004,0.0,0.75
2021-04-14 06:44:43.616641,0.0,0.75
2021-04-14 06:44:43.740424,0.0,0.75
2021-04-14 06:44:43.861252,0.0,0.75
2021-04-14 06:44:44.042241,0.0,0.59375
2021-04-14 06:44:44.165218,0.0,0.59375
2021-04-14 06:44:44.292642,0.0,0.59375
2021-04-14 06:44:44.412883,0.0,0.59375
2021-04-14 06:44:44.532863,0.0,0.59375
2021-04-14 06:44:44.653273,0.0,0.59375
2021-04-14 06:44:44.772934,0.0,0.59375
2021-04-14 06:44:44.892470,0.0,0.59375
2021-04-14 06:44:45.011905,0.0,0.59375
2021-04-14 06:44:45.189712,0.0,0.59375
2021-04-14 06:44:45.311318,0.0,0.59375
2021-04-14 06:44:45.432039,0.0,0.59375
2021-04-14 06:44:45.552115,0.0,0.59375
2021-04-14 06:44:45.683560,0.0,0.59375
2021-04-14 06:44:45.803302,0.0,0.59375
2021-04-14 06:44:45.923155,0.0,0.59375
2021-04-14 06:44:46.043010,0.0,0.59375
2021-04-14 06:44:46.163669,0.0,0.59375
2021-04-14 06:44:46.339355,0.0,0.59375
2021-04-14 06:44:46.460659,0.0,0.59375
2021-04-14 06:44:46.580921,0.0,0.59375
2021-04-14 06:44:46.703117,0.0,0.59375
2021-04-14 06:44:46.823104,0.0,0.59375
2021-04-14 06:44:46.944549,0.0,0.59375
2021-04-14 06:44:47.064578,0.0,0.59375
2021-04-14 06:44:47.191412,0.0,0.59375
2021-04-14 06:44:47.313000,0.0,0.59375
2021-04-14 06:44:47.501154,0.0,0.59375
2021-04-14 06:44:47.622189,0.0,0.59375
2021-04-14 06:44:47.743685,0.0,0.59375
2021-04-14 06:44:47.863922,0.0,0.59375
2021-04-14 06:44:47.985542,0.0,0.59375
2021-04-14 06:44:48.107460,0.0,0.59375
2021-04-14 06:44:48.229028,0.0,0.59375
2021-04-14 06:44:48.349748,0.0,0.59375
2021-04-14 06:44:48.471005,0.0,0.59375
2021-04-14 06:44:48.659200,0.0,0.59375
2021-04-14 06:44:48.779125,0.0,0.59375
2021-04-14 06:44:48.901384,0.0,0.59375
2021-04-14 06:44:49.021394,0.0,0.59375
2021-04-14 06:44:49.143107,0.0,0.59375
2021-04-14 06:44:49.263237,0.0,0.59375
2021-04-14 06:44:49.384814,0.0,0.59375
2021-04-14 06:44:49.504915,0.0,0.59375
2021-04-14 06:44:49.626724,0.0,0.59375
2021-04-14 06:44:49.814982,0.0,0.59375
2021-04-14 06:44:49.934945,0.0,0.59375
2021-04-14 06:44:50.056343,0.0,0.59375
2021-04-14 06:44:50.177041,0.0,0.59375
2021-04-14 06:44:50.304941,0.0,0.59375
2021-04-14 06:44:50.433775,0.0,0.59375
2021-04-14 06:44:50.547962,0.0,0.59375
2021-04-14 06:44:50.667980,0.0,0.59375
2021-04-14 06:44:50.789475,0.0,0.59375
2021-04-14 06:44:50.977755,0.0,0.59375
2021-04-14 06:44:51.097713,0.0,0.59375
2021-04-14 06:44:51.219515,0.0,0.59375
2021-04-14 06:44:51.349848,0.0,0.59375
2021-04-14 06:44:51.480038,0.0,0.59375
2021-04-14 06:44:51.604672,0.0,0.59375
2021-04-14 06:44:51.728195,0.0,0.59375
2021-04-14 06:44:51.845037,0.0,0.59375
2021-04-14 06:44:51.965014,0.0,0.59375
2021-04-14 06:44:52.154366,0.0,0.59375
2021-04-14 06:44:52.287169,0.0,0.59375
2021-04-14 06:44:52.413077,0.0,0.59375
2021-04-14 06:44:52.550813,0.0,0.59375
2021-04-14 06:44:52.667638,0.0,0.59375
2021-04-14 06:44:52.782652,0.0,0.59375
2021-04-14 06:44:52.903895,0.0,0.59375
2021-04-14 06:44:53.033552,0.0,0.59375
2021-04-14 06:44:53.148559,0.0,0.59375
2021-04-14 06:44:53.317631,0.0,0.78125
2021-04-14 06:44:53.443538,0.0,0.78125
2021-04-14 06:44:53.575855,0.0,0.78125
2021-04-14 06:44:53.708801,0.0,0.78125
2021-04-14 06:44:53.829717,0.0,0.78125
2021-04-14 06:44:53.951657,0.0,0.78125
2021-04-14 06:44:54.071618,0.0,0.78125
2021-04-14 06:44:54.191556,0.0,0.78125
2021-04-14 06:44:54.315405,0.0,0.78125
2021-04-14 06:44:54.496523,0.0,0.78125
2021-04-14 06:44:54.624199,0.0,0.78125
2021-04-14 06:44:54.763143,0.0,0.78125
2021-04-14 06:44:54.886084,0.0,0.78125
2021-04-14 06:44:54.999052,0.0,0.78125
2021-04-14 06:44:55.129908,0.0,0.78125
2021-04-14 06:44:55.262530,0.0,0.78125
2021-04-14 06:44:55.375375,0.0,0.78125
2021-04-14 06:44:55.582239,0.0,0.78125
2021-04-14 06:44:55.696175,0.0,0.78125
2021-04-14 06:44:55.834273,0.0,0.78125
2021-04-14 06:44:55.948206,0.0,0.78125
2021-04-14 06:44:56.090020,0.0,0.78125
2021-04-14 06:44:56.221009,0.0,0.78125
2021-04-14 06:44:56.335702,0.0,0.78125
2021-04-14 06:44:56.458832,0.0,0.78125
2021-04-14 06:44:56.572003,0.0,0.78125
2021-04-14 06:44:56.687230,0.0,0.78125
2021-04-14 06:44:56.807932,0.0,0.78125
2021-04-14 06:44:56.922443,0.0,0.78125
2021-04-14 06:44:57.036792,0.0,0.78125
2021-04-14 06:44:57.149916,0.0,0.78125
2021-04-14 06:44:57.263000,0.0,0.78125
2021-04-14 06:44:57.377435,0.0,0.78125
2021-04-14 06:44:57.492337,0.0,0.78125
2021-04-14 06:44:57.606893,0.0,0.78125
2021-04-14 06:44:57.761906,0.0,0.78125
2021-04-14 06:44:57.889222,0.0,0.78125
2021-04-14 06:44:58.002625,0.0,0.78125
2021-04-14 06:44:58.116337,0.0,0.78125
2021-04-14 06:44:58.244606,0.0,0.78125
2021-04-14 06:44:58.372097,0.0,0.78125
2021-04-14 06:44:58.510555,0.0,0.78125
2021-04-14 06:44:58.625093,0.0,0.78125
2021-04-14 06:44:58.835340,0.0,0.78125
2021-04-14 06:44:58.948607,0.0,0.78125
2021-04-14 06:44:59.064186,0.0,0.78125
2021-04-14 06:44:59.205714,0.0,0.78125
2021-04-14 06:44:59.326369,0.0,0.78125
2021-04-14 06:44:59.439550,0.0,0.78125
2021-04-14 06:44:59.551789,0.0,0.78125
2021-04-14 06:44:59.664280,0.0,0.78125
2021-04-14 06:44:59.777701,0.0,0.78125
2021-04-14 06:44:59.953079,0.0,0.78125
2021-04-14 06:45:00.067866,0.0,0.78125
2021-04-14 06:45:00.193805,0.0,0.78125
2021-04-14 06:45:00.307762,0.0,0.78125
2021-04-14 06:45:00.434322,0.0,0.78125
2021-04-14 06:45:00.548470,0.0,0.78125
2021-04-14 06:45:00.673890,0.0,0.78125
2021-04-14 06:45:00.798299,0.0,0.78125
2021-04-14 06:45:00.922437,0.0,0.78125
2021-04-14 06:45:01.117679,0.0,0.78125
2021-04-14 06:45:01.230206,0.0,0.78125
2021-04-14 06:45:01.361605,0.0,0.78125
2021-04-14 06:45:01.490913,0.0,0.78125
2021-04-14 06:45:01.621012,0.0,0.78125
2021-04-14 06:45:01.739941,0.0,0.78125
2021-04-14 06:45:01.864261,0.0,0.78125
2021-04-14 06:45:01.985466,0.0,0.78125
2021-04-14 06:45:02.106741,0.0,0.78125
2021-04-14 06:45:02.287243,0.0,0.59375
2021-04-14 06:45:02.408856,0.0,0.59375
2021-04-14 06:45:02.528763,0.0,0.59375
2021-04-14 06:45:02.650251,0.0,0.59375
2021-04-14 06:45:02.770305,0.0,0.59375
2021-04-14 06:45:02.891201,0.0,0.59375
2021-04-14 06:45:03.012488,0.0,0.59375
2021-04-14 06:45:03.132430,0.0,0.59375
2021-04-14 06:45:03.253217,0.0,0.59375
2021-04-14 06:45:03.441909,0.0,0.59375
2021-04-14 06:45:03.563069,0.0,0.59375
2021-04-14 06:45:03.682833,0.0,0.59375
2021-04-14 06:45:03.804534,0.0,0.59375
2021-04-14 06:45:03.924512,0.0,0.59375
2021-04-14 06:45:04.045840,0.0,0.59375
2021-04-14 06:45:04.165663,0.0,0.59375
2021-04-14 06:45:04.287541,0.0,0.59375
2021-04-14 06:45:04.409663,0.0,0.59375
2021-04-14 06:45:04.598771,0.0,0.59375
2021-04-14 06:45:04.723235,0.0,0.59375
2021-04-14 06:45:04.844815,0.0,0.59375
2021-04-14 06:45:04.965935,0.0,0.59375
2021-04-14 06:45:05.092639,0.0,0.59375
2021-04-14 06:45:05.219493,0.0,0.59375
2021-04-14 06:45:05.348201,0.0,0.59375
2021-04-14 06:45:05.469073,0.0,0.59375
2021-04-14 06:45:05.595109,0.0,0.59375
2021-04-14 06:45:05.710365,0.0,0.75
2021-04-14 06:45:05.822995,0.0,0.75
2021-04-14 06:45:05.934740,0.0,0.75
2021-04-14 06:45:06.046386,0.0,0.75
2021-04-14 06:45:06.157997,0.0,0.75
2021-04-14 06:45:06.269489,0.0,0.75
2021-04-14 06:45:06.381081,0.0,0.75
2021-04-14 06:45:06.492604,0.0,0.75
2021-04-14 06:45:06.604081,0.0,0.75
2021-04-14 06:45:06.747603,0.0,0.59375
2021-04-14 06:45:06.869205,0.0,0.59375
2021-04-14 06:45:06.989935,0.0,0.59375
2021-04-14 06:45:07.109613,0.0,0.59375
2021-04-14 06:45:07.231536,0.0,0.59375
2021-04-14 06:45:07.352003,0.0,0.59375
2021-04-14 06:45:07.473508,0.0,0.59375
2021-04-14 06:45:07.593407,0.0,0.59375
2021-04-14 06:45:07.714878,0.0,0.59375
2021-04-14 06:45:07.904776,0.0,0.59375
2021-04-14 06:45:08.026226,0.0,0.59375
2021-04-14 06:45:08.146227,0.0,0.59375
2021-04-14 06:45:08.267914,0.0,0.59375
2021-04-14 06:45:08.388084,0.0,0.59375
2021-04-14 06:45:08.509520,0.0,0.59375
2021-04-14 06:45:08.629377,0.0,0.59375
2021-04-14 06:45:08.751149,0.0,0.59375
2021-04-14 06:45:08.871379,0.0,0.59375
2021-04-14 06:45:09.061342,0.0,0.59375
2021-04-14 06:45:09.197991,0.0,0.59375
2021-04-14 06:45:09.323696,0.0,0.59375
2021-04-14 06:45:09.448633,0.0,0.59375
2021-04-14 06:45:09.576551,0.0,0.59375
2021-04-14 06:45:09.703169,0.0,0.59375
2021-04-14 06:45:09.832783,0.0,0.59375
2021-04-14 06:45:09.954962,0.0,0.59375
2021-04-14 06:45:10.136093,0.0,0.59375
2021-04-14 06:45:10.257753,0.0,0.59375
2021-04-14 06:45:10.377814,0.0,0.59375
2021-04-14 06:45:10.498932,0.0,0.59375
2021-04-14 06:45:10.618877,0.0,0.59375
2021-04-14 06:45:10.739739,0.0,0.59375
2021-04-14 06:45:10.861783,0.0,0.59375
2021-04-14 06:45:10.981778,0.0,0.59375
2021-04-14 06:45:11.103518,0.0,0.59375
2021-04-14 06:45:11.291549,0.0,0.59375
2021-04-14 06:45:11.413204,0.0,0.59375
2021-04-14 06:45:11.533157,0.0,0.59375
2021-04-14 06:45:11.654558,0.0,0.59375
2021-04-14 06:45:11.774694,0.0,0.59375
2021-04-14 06:45:11.896538,0.0,0.59375
2021-04-14 06:45:12.017254,0.0,0.59375
2021-04-14 06:45:12.137235,0.0,0.59375
2021-04-14 06:45:12.258641,0.0,0.59375
2021-04-14 06:45:12.447086,0.0,0.59375
2021-04-14 06:45:12.567011,0.0,0.59375
2021-04-14 06:45:12.688481,0.0,0.59375
2021-04-14 06:45:12.808506,0.0,0.59375
2021-04-14 06:45:12.930269,0.0,0.59375
2021-04-14 06:45:13.050248,0.0,0.59375
2021-04-14 06:45:13.171221,0.0,0.59375
2021-04-14 06:45:13.293081,0.0,0.59375
2021-04-14 06:45:13.413139,0.0,0.59375
2021-04-14 06:45:13.601473,0.0,0.59375
2021-04-14 06:45:13.722722,0.0,0.59375
2021-04-14 06:45:13.845946,0.0,0.59375
2021-04-14 06:45:13.965700,0.0,0.59375
2021-04-14 06:45:14.087450,0.0,0.59375
2021-04-14 06:45:14.207528,0.0,0.59375
2021-04-14 06:45:14.329427,0.0,0.59375
2021-04-14 06:45:14.449523,0.0,0.59375
2021-04-14 06:45:14.571022,0.0,0.59375
2021-04-14 06:45:14.758856,0.0,0.59375
2021-04-14 06:45:14.879835,0.0,0.59375
2021-04-14 06:45:15.001396,0.0,0.59375
2021-04-14 06:45:15.121514,0.0,0.59375
2021-04-14 06:45:15.245636,0.0,0.59375
2021-04-14 06:45:15.365705,0.0,0.59375
2021-04-14 06:45:15.486811,0.0,0.59375
2021-04-14 06:45:15.606758,0.0,0.59375
2021-04-14 06:45:15.728183,0.0,0.59375
2021-04-14 06:45:15.919070,0.0,0.59375
2021-04-14 06:45:16.039044,0.0,0.59375
2021-04-14 06:45:16.160528,0.0,0.59375
2021-04-14 06:45:16.280593,0.0,0.59375
2021-04-14 06:45:16.402119,0.0,0.59375
2021-04-14 06:45:16.522308,0.0,0.59375
2021-04-14 06:45:16.643566,0.0,0.59375
2021-04-14 06:45:16.763759,0.0,0.59375
2021-04-14 06:45:16.885830,0.0,0.59375
2021-04-14 06:45:17.074135,0.0,0.59375
2021-04-14 06:45:17.194176,0.0,0.59375
2021-04-14 06:45:17.315992,0.0,0.59375
2021-04-14 06:45:17.435846,0.0,0.59375
2021-04-14 06:45:17.557380,0.0,0.59375
2021-04-14 06:45:17.677370,0.0,0.59375
2021-04-14 06:45:17.799053,0.0,0.59375
2021-04-14 06:45:17.919101,0.0,0.59375
2021-04-14 06:45:18.039736,0.0,0.59375
2021-04-14 06:45:18.228202,0.0,0.59375
2021-04-14 06:45:18.350899,0.0,0.59375
2021-04-14 06:45:18.472408,0.0,0.59375
2021-04-14 06:45:18.593171,0.0,0.59375
2021-04-14 06:45:18.713174,0.0,0.59375
2021-04-14 06:45:18.834119,0.0,0.59375
2021-04-14 06:45:18.955874,0.0,0.59375
2021-04-14 06:45:19.075801,0.0,0.59375
2021-04-14 06:45:19.196609,0.0,0.59375
2021-04-14 06:45:19.385167,0.0,0.59375
2021-04-14 06:45:19.506018,0.0,0.59375
2021-04-14 06:45:19.627586,0.0,0.59375
2021-04-14 06:45:19.747638,0.0,0.59375
2021-04-14 06:45:19.870597,0.0,0.59375
2021-04-14 06:45:19.992397,0.0,0.59375
2021-04-14 06:45:20.113796,0.0,0.59375
2021-04-14 06:45:20.235044,0.0,0.59375
2021-04-14 06:45:20.358715,0.0,0.59375
2021-04-14 06:45:20.548859,0.0,0.59375
2021-04-14 06:45:20.670848,0.0,0.59375
2021-04-14 06:45:20.792684,0.0,0.59375
2021-04-14 06:45:20.912760,0.0,0.59375
2021-04-14 06:45:21.034074,0.0,0.59375
2021-04-14 06:45:21.154368,0.0,0.59375
2021-04-14 06:45:21.276245,0.0,0.59375
2021-04-14 06:45:21.396453,0.0,0.59375
2021-04-14 06:45:21.517949,0.0,0.59375
2021-04-14 06:45:21.706264,0.0,0.59375
2021-04-14 06:45:21.826504,0.0,0.59375
2021-04-14 06:45:21.948369,0.0,0.59375
2021-04-14 06:45:22.068270,0.0,0.59375
2021-04-14 06:45:22.189448,0.0,0.59375
2021-04-14 06:45:22.309488,0.0,0.59375
2021-04-14 06:45:22.431236,0.0,0.59375
2021-04-14 06:45:22.551538,0.0,0.59375
2021-04-14 06:45:22.672729,0.0,0.59375
2021-04-14 06:45:22.861230,0.0,0.59375
2021-04-14 06:45:22.981370,0.0,0.59375
2021-04-14 06:45:23.102766,0.0,0.59375
2021-04-14 06:45:23.222799,0.0,0.59375
2021-04-14 06:45:23.344307,0.0,0.59375
2021-04-14 06:45:23.464373,0.0,0.59375
2021-04-14 06:45:23.585884,0.0,0.59375
2021-04-14 06:45:23.705792,0.0,0.59375
2021-04-14 06:45:23.827599,0.0,0.59375
2021-04-14 06:45:24.015099,0.0,0.59375
2021-04-14 06:45:24.136337,0.0,0.59375
2021-04-14 06:45:24.256606,0.0,0.59375
2021-04-14 06:45:24.379064,0.0,0.59375
2021-04-14 06:45:24.498789,0.0,0.59375
2021-04-14 06:45:24.620406,0.0,0.59375
2021-04-14 06:45:24.741244,0.0,0.59375
2021-04-14 06:45:24.861526,0.0,0.59375
2021-04-14 06:45:24.982267,0.0,0.59375
2021-04-14 06:45:25.171324,0.0,0.59375
2021-04-14 06:45:25.291652,0.0,0.59375
2021-04-14 06:45:25.413197,0.0,0.59375
2021-04-14 06:45:25.533188,0.0,0.59375
2021-04-14 06:45:25.654588,0.0,0.59375
2021-04-14 06:45:25.774323,0.0,0.59375
2021-04-14 06:45:25.896051,0.0,0.59375
2021-04-14 06:45:26.017990,0.0,0.59375
2021-04-14 06:45:26.138672,0.0,0.59375
2021-04-14 06:45:26.326987,0.0,0.59375
2021-04-14 06:45:26.448503,0.0,0.59375
2021-04-14 06:45:26.568645,0.0,0.59375
2021-04-14 06:45:26.690098,0.0,0.59375
2021-04-14 06:45:26.809840,0.0,0.59375
2021-04-14 06:45:26.931299,0.0,0.59375
2021-04-14 06:45:27.051524,0.0,0.59375
2021-04-14 06:45:27.172518,0.0,0.59375
2021-04-14 06:45:27.293231,0.0,0.59375
2021-04-14 06:45:27.481412,0.0,0.59375
2021-04-14 06:45:27.602757,0.0,0.59375
2021-04-14 06:45:27.722959,0.0,0.59375
2021-04-14 06:45:27.844576,0.0,0.59375
2021-04-14 06:45:27.964605,0.0,0.59375
2021-04-14 06:45:28.091589,0.0,0.59375
2021-04-14 06:45:28.219206,0.0,0.59375
2021-04-14 06:45:28.340891,0.0,0.59375
2021-04-14 06:45:28.460070,0.0,0.59375
2021-04-14 06:45:28.643961,0.0,0.59375
2021-04-14 06:45:28.764546,0.0,0.59375
2021-04-14 06:45:28.892044,0.0,0.59375
2021-04-14 06:45:29.008653,0.0,0.59375
2021-04-14 06:45:29.128997,0.0,0.59375
2021-04-14 06:45:29.256452,0.0,0.59375
2021-04-14 06:45:29.378906,0.0,0.59375
2021-04-14 06:45:29.495828,0.0,0.59375
2021-04-14 06:45:29.616150,0.0,0.59375
2021-04-14 06:45:29.805044,0.0,0.59375
2021-04-14 06:45:29.928027,0.0,0.59375
2021-04-14 06:45:30.049305,0.0,0.59375
2021-04-14 06:45:30.174871,0.0,0.59375
2021-04-14 06:45:30.300549,0.0,0.59375
2021-04-14 06:45:30.428007,0.0,0.59375
2021-04-14 06:45:30.549761,0.0,0.59375
2021-04-14 06:45:30.671290,0.0,0.59375
2021-04-14 06:45:30.792865,0.0,0.59375
2021-04-14 06:45:30.976679,0.0,0.625
2021-04-14 06:45:31.097460,0.0,0.625
2021-04-14 06:45:31.227353,0.0,0.625
2021-04-14 06:45:31.352356,0.0,0.625
2021-04-14 06:45:31.471193,0.0,0.625
2021-04-14 06:45:31.606575,0.0,0.625
2021-04-14 06:45:31.731315,0.0,0.625
2021-04-14 06:45:31.843943,0.0,0.625
2021-04-14 06:45:31.957753,0.0,0.625
2021-04-14 06:45:32.127057,0.0,0.59375
2021-04-14 06:45:32.248772,0.0,0.59375
2021-04-14 06:45:32.370311,0.0,0.59375
2021-04-14 06:45:32.492302,0.0,0.59375
2021-04-14 06:45:32.613008,0.0,0.59375
2021-04-14 06:45:32.736519,0.0,0.59375
2021-04-14 06:45:32.859816,0.0,0.59375
2021-04-14 06:45:32.980377,0.0,0.59375
2021-04-14 06:45:33.102661,0.0,0.59375
2021-04-14 06:45:33.292133,0.0,0.59375
2021-04-14 06:45:33.415526,0.0,0.59375
2021-04-14 06:45:33.535545,0.0,0.59375
2021-04-14 06:45:33.656719,0.0,0.59375
2021-04-14 06:45:33.779214,0.0,0.59375
2021-04-14 06:45:33.900330,0.0,0.59375
2021-04-14 06:45:34.021431,0.0,0.59375
2021-04-14 06:45:34.143523,0.0,0.59375
2021-04-14 06:45:34.266554,0.0,0.59375
2021-04-14 06:45:34.457016,0.0,0.59375
2021-04-14 06:45:34.580120,0.0,0.59375
2021-04-14 06:45:34.712824,0.0,0.59375
2021-04-14 06:45:34.832465,0.0,0.59375
2021-04-14 06:45:34.952787,0.0,0.59375
2021-04-14 06:45:35.074653,0.0,0.59375
2021-04-14 06:45:35.198672,0.0,0.59375
2021-04-14 06:45:35.322270,0.0,0.59375
2021-04-14 06:45:35.444623,0.0,0.59375
2021-04-14 06:45:35.642043,0.0,0.59375
2021-04-14 06:45:35.762031,0.0,0.59375
2021-04-14 06:45:35.890830,0.0,0.59375
2021-04-14 06:45:36.008063,0.0,0.59375
2021-04-14 06:45:36.128336,0.0,0.59375
2021-04-14 06:45:36.250812,0.0,0.59375
2021-04-14 06:45:36.371284,0.0,0.59375
2021-04-14 06:45:36.493775,0.0,0.59375
2021-04-14 06:45:36.615163,0.0,0.59375
2021-04-14 06:45:36.804440,0.0,0.59375
2021-04-14 06:45:36.927084,0.0,0.59375
2021-04-14 06:45:37.049294,0.0,0.59375
2021-04-14 06:45:37.173538,0.0,0.59375
2021-04-14 06:45:37.295746,0.0,0.59375
2021-04-14 06:45:37.416010,0.0,0.59375
2021-04-14 06:45:37.538083,0.0,0.59375
2021-04-14 06:45:37.658352,0.0,0.59375
2021-04-14 06:45:37.781012,0.0,0.59375
2021-04-14 06:45:37.969846,0.0,0.59375
2021-04-14 06:45:38.091754,0.0,0.59375
2021-04-14 06:45:38.216685,0.0,0.59375
2021-04-14 06:45:38.336985,0.0,0.59375
2021-04-14 06:45:38.465836,0.0,0.59375
2021-04-14 06:45:38.582862,0.0,0.59375
2021-04-14 06:45:38.703166,0.0,0.59375
2021-04-14 06:45:38.825441,0.0,0.59375
2021-04-14 06:45:38.945555,0.0,0.59375
2021-04-14 06:45:39.135199,0.0,0.59375
2021-04-14 06:45:39.256657,0.0,0.59375
2021-04-14 06:45:39.376915,0.0,0.59375
2021-04-14 06:45:39.498890,0.0,0.59375
2021-04-14 06:45:39.619298,0.0,0.59375
2021-04-14 06:45:39.741530,0.0,0.59375
2021-04-14 06:45:39.861446,0.0,0.59375
2021-04-14 06:45:39.983622,0.0,0.59375
2021-04-14 06:45:40.106602,0.0,0.59375
2021-04-14 06:45:40.298959,0.0,0.625
2021-04-14 06:45:40.425629,0.0,0.625
2021-04-14 06:45:40.550598,0.0,0.625
2021-04-14 06:45:40.667130,0.0,0.625
2021-04-14 06:45:40.799631,0.0,0.625
2021-04-14 06:45:40.931195,0.0,0.625
2021-04-14 06:45:41.057413,0.0,0.625
2021-04-14 06:45:41.180146,0.0,0.625
2021-04-14 06:45:41.294357,0.0,0.625
2021-04-14 06:45:41.482805,0.0,0.59375
2021-04-14 06:45:41.603052,0.0,0.59375
2021-04-14 06:45:41.726431,0.0,0.59375
2021-04-14 06:45:41.850575,0.0,0.59375
2021-04-14 06:45:41.972649,0.0,0.59375
2021-04-14 06:45:42.092692,0.0,0.59375
2021-04-14 06:45:42.220391,0.0,0.59375
2021-04-14 06:45:42.339802,0.0,0.59375
2021-04-14 06:45:42.460073,0.0,0.59375
2021-04-14 06:45:42.651143,0.0,0.59375
2021-04-14 06:45:42.777611,0.0,0.59375
2021-04-14 06:45:42.902358,0.0,0.59375
2021-04-14 06:45:43.017250,0.0,0.59375
